"type","word1","word2","word3","word4"
"leg","jump","run","roll","kick"
"arm","pat","scrub","wash","seize"
"arm","knock","clap","skim","dunk"
"arm","dig","fold","punch","throw"
"leg","stagger","ramble","stray","rush"
"arm","polish","grate","tug","grab"
"arm","scrape","wipe","bash","scoop"
"arm","pinch","poke","carve","snatch"
"leg","trip","glide","climb","slither"
"leg","skate","leap","sway","skip"
"leg","wobble","plod","trot","wander"
"arm","shake","switch","stir","grasp"
"arm","scratch","cut","pull","wrap"
"arm","peel","braid","brush","hack"
"leg","bounce","creep","inch","walk"
"leg","crawl","prance","dance","trek"
"arm","push","file","bind","twine"
"leg","march","slip","mount","stomp"
"leg","stroll","limp","tread","hop"
"leg","traipse","sneak","step","wade"
"arm","catch","chop","claw","toss"
"arm","clutch","stab","clean","squeeze"
"leg","strut","scuff","jog","stride"
"leg","hike","sprint","roam","stumble"
"leg","trudge","tiptoe","flee","kneel"
"arm","lift","nip","whip","delve"
"leg","pace","stamp","flit","slide"
"arm","rub","grip","slap","click"
