"type","word1","word2","word3","word4"
"arm","fold","scratch","brush","punch"
"leg","tread","kneel","roam","dance"
"arm","slap","wash","scoop","throw"
"leg","stroll","walk","slide","rush"
"leg","wander","traipse","hop","climb"
"arm","knock","peel","pull","clap"
"leg","glide","bounce","step","slip"
"leg","skip","trip","march","sway"
"arm","scrub","skim","catch","wrap"
"leg","stray","ramble","run","crawl"
"leg","trudge","sprint","wade","strut"
"leg","prance","flee","pace","stride"
"arm","hack","dig","pat","stab"
"leg","slither","creep","flit","hike"
"arm","claw","rub","snatch","polish"
"arm","click","bind","grasp","carve"
"leg","scuff","stumble","trot","roll"
"arm","grip","poke","shake","delve"
"arm","nip","chop","scrape","toss"
"leg","jump","sneak","stomp","stamp"
"arm","grate","pinch","cut","squeeze"
"arm","push","switch","clutch","dunk"
"leg","wobble","leap","tiptoe","inch"
"arm","lift","whip","bash","tug"
"leg","skate","plod","jog","limp"
"leg","stagger","kick","trek","mount"
"arm","grab","twine","clean","wipe"
"arm","file","stir","seize","braid"
