"type","word1","word2","word3","word4"
"leg","stray","stroll","ramble","sneak"
"leg","stomp","trot","flee","hike"
"arm","lift","scratch","stir","grasp"
"arm","rub","chop","snatch","nip"
"arm","poke","delve","wrap","scrape"
"leg","slide","wade","dance","march"
"arm","catch","pull","dunk","grip"
"leg","step","slip","leap","trudge"
"arm","push","twine","brush","clutch"
"leg","sprint","stumble","walk","strut"
"leg","stamp","roam","inch","glide"
"leg","tread","jump","plod","creep"
"arm","peel","grab","hack","claw"
"arm","stab","fold","seize","cut"
"leg","run","hop","limp","traipse"
"arm","shake","punch","wash","click"
"arm","throw","dig","polish","wipe"
"leg","sway","wobble","skate","wander"
"arm","knock","pinch","scoop","skim"
"arm","switch","bash","braid","clap"
"arm","tug","whip","grate","scrub"
"leg","crawl","stagger","rush","climb"
"leg","jog","bounce","kick","stride"
"arm","file","bind","clean","carve"
"leg","flit","pace","kneel","scuff"
"arm","slap","squeeze","toss","pat"
"leg","roll","tiptoe","skip","slither"
"leg","trip","trek","prance","mount"
