"type","word1","word2","word3","word4"
"arm","grasp","squeeze","slap","claw"
"leg","creep","trek","stumble","skip"
"arm","fold","pat","toss","dig"
"leg","kneel","hop","roll","rush"
"arm","polish","scratch","cut","scoop"
"arm","throw","push","skim","punch"
"arm","wrap","pinch","scrub","wipe"
"leg","trip","walk","sprint","stamp"
"arm","clap","delve","tug","hack"
"arm","braid","bash","switch","whip"
"leg","mount","prance","slither","trudge"
"arm","dunk","twine","snatch","bind"
"leg","ramble","stomp","hike","step"
"leg","kick","traipse","wobble","roam"
"leg","slip","wade","march","stagger"
"arm","nip","clean","grate","file"
"arm","scrape","carve","click","wash"
"leg","stray","sway","skate","pace"
"arm","knock","poke","clutch","catch"
"leg","jump","trot","glide","flit"
"arm","grip","stir","shake","chop"
"leg","dance","leap","stride","flee"
"arm","rub","grab","brush","pull"
"leg","climb","strut","tread","limp"
"leg","crawl","slide","sneak","tiptoe"
"leg","bounce","run","stroll","scuff"
"arm","peel","stab","seize","lift"
"leg","jog","plod","inch","wander"
