"type","word1","word2","word3","word4"
"arm","claw","push","skim","tug"
"arm","bash","seize","file","dunk"
"arm","polish","scratch","bind","delve"
"leg","skip","sprint","stroll","traipse"
"leg","stray","slip","leap","sneak"
"arm","grate","pinch","chop","clutch"
"leg","prance","slide","trot","jump"
"leg","kneel","wander","glide","stomp"
"arm","carve","squeeze","hack","click"
"leg","hike","stride","flit","creep"
"leg","wobble","ramble","roll","limp"
"arm","grasp","slap","toss","pat"
"arm","snatch","scrub","stab","dig"
"arm","clap","wash","scoop","nip"
"leg","slither","sway","roam","plod"
"leg","step","dance","rush","strut"
"leg","wade","bounce","stumble","trek"
"arm","clean","poke","whip","punch"
"leg","kick","march","jog","inch"
"leg","walk","mount","trudge","climb"
"arm","scrape","grab","grip","pull"
"leg","flee","tiptoe","hop","skate"
"arm","stir","peel","rub","catch"
"arm","wipe","throw","twine","knock"
"arm","braid","lift","fold","cut"
"leg","crawl","stagger","tread","pace"
"leg","run","trip","scuff","stamp"
"arm","wrap","switch","brush","shake"
