"type","word1","word2","word3","word4"
"leg","step","traipse","trudge","limp"
"arm","pat","whip","skim","stir"
"arm","rub","twine","grasp","catch"
"leg","wander","hike","climb","leap"
"leg","flit","ramble","scuff","prance"
"arm","poke","file","grab","push"
"arm","toss","stab","hack","dunk"
"arm","dig","cut","scrape","pinch"
"leg","strut","flee","hop","glide"
"arm","wipe","polish","punch","tug"
"arm","snatch","shake","wrap","scrub"
"arm","carve","peel","squeeze","wash"
"leg","trot","dance","wade","kick"
"leg","plod","roll","sway","march"
"leg","skate","tread","rush","run"
"arm","fold","grate","click","chop"
"arm","slap","braid","knock","grip"
"leg","tiptoe","sprint","roam","slither"
"leg","trek","wobble","stride","stamp"
"arm","nip","scratch","lift","throw"
"leg","trip","jump","crawl","mount"
"leg","sneak","stagger","walk","inch"
"leg","skip","slide","bounce","stomp"
"arm","clean","clutch","clap","pull"
"leg","stray","jog","pace","stroll"
"arm","delve","bind","brush","bash"
"leg","creep","stumble","slip","kneel"
"arm","scoop","switch","claw","seize"
