"type","word1","word2","word3","word4"
"leg","sneak","stride","sway","wander"
"leg","skate","slip","limp","climb"
"leg","prance","stray","jump","mount"
"arm","clap","whip","wash","clean"
"arm","stir","file","pat","pull"
"leg","flit","plod","ramble","strut"
"arm","push","skim","tug","poke"
"leg","jog","march","flee","pace"
"arm","bash","stab","carve","grip"
"leg","bounce","tiptoe","scuff","sprint"
"leg","glide","run","trot","trudge"
"arm","fold","rub","dig","grab"
"leg","trip","kick","roam","stamp"
"arm","catch","click","nip","clutch"
"leg","stumble","wobble","stagger","slither"
"leg","leap","stomp","walk","slide"
"arm","scoop","scrape","grasp","brush"
"arm","throw","switch","pinch","snatch"
"arm","claw","wrap","lift","chop"
"leg","crawl","tread","inch","roll"
"leg","traipse","hike","hop","creep"
"arm","delve","wipe","grate","twine"
"leg","skip","dance","step","rush"
"arm","dunk","punch","peel","seize"
"arm","polish","braid","cut","bind"
"leg","kneel","trek","wade","stroll"
"arm","scrub","toss","slap","shake"
"arm","knock","scratch","squeeze","hack"
