"type","word1","word2","word3","word4"
"leg","jump","trip","traipse","stamp"
"arm","scoop","clutch","peel","throw"
"arm","cut","brush","click","stab"
"leg","rush","hop","stomp","slip"
"arm","pat","scrape","bash","wash"
"arm","hack","pull","dig","stir"
"leg","plod","stroll","bounce","tread"
"leg","step","limp","slither","sway"
"arm","switch","file","lift","punch"
"leg","trot","kneel","slide","mount"
"arm","clap","knock","seize","fold"
"arm","tug","dunk","shake","snatch"
"leg","dance","roam","trudge","stagger"
"arm","poke","scratch","squeeze","delve"
"arm","scrub","clean","braid","push"
"leg","walk","stumble","scuff","creep"
"arm","grab","bind","toss","whip"
"leg","pace","wobble","inch","stray"
"arm","nip","twine","carve","wrap"
"leg","jog","hike","crawl","tiptoe"
"leg","sprint","climb","trek","sneak"
"arm","catch","grate","skim","wipe"
"arm","slap","rub","grasp","chop"
"leg","prance","ramble","wander","skip"
"arm","pinch","polish","claw","grip"
"leg","strut","wade","run","flit"
"leg","march","skate","flee","glide"
"leg","leap","kick","roll","stride"
