"type","word1","word2","word3","word4"
"arm","tug","twine","brush","scrub"
"arm","catch","clutch","punch","clean"
"arm","stab","lift","skim","push"
"leg","stride","skip","plod","trek"
"arm","wrap","squeeze","dunk","stir"
"arm","wash","scratch","dig","grip"
"arm","cut","peel","click","bash"
"leg","strut","inch","jog","sprint"
"arm","whip","pull","grasp","seize"
"leg","stomp","wade","march","bounce"
"arm","slap","braid","wipe","pat"
"leg","leap","roam","stamp","roll"
"arm","throw","scoop","rub","file"
"leg","glide","tiptoe","creep","walk"
"arm","claw","snatch","nip","grate"
"leg","hike","flee","stroll","wander"
"leg","limp","slip","pace","sway"
"leg","stumble","step","jump","stray"
"arm","bind","clap","switch","chop"
"leg","scuff","flit","ramble","skate"
"leg","crawl","trudge","kneel","trip"
"leg","stagger","mount","dance","rush"
"arm","pinch","polish","knock","fold"
"leg","climb","hop","prance","slither"
"arm","hack","toss","shake","scrape"
"leg","wobble","run","kick","traipse"
"arm","carve","grab","delve","poke"
"leg","sneak","trot","tread","slide"
