"type","word1","word2","word3","word4"
"leg","jump","trek","flee","slither"
"arm","carve","pinch","punch","scrub"
"arm","seize","tug","file","grip"
"leg","hike","tiptoe","climb","walk"
"leg","plod","hop","stomp","trip"
"leg","limp","jog","run","sneak"
"arm","pull","bash","slap","snatch"
"arm","squeeze","clutch","catch","push"
"leg","stamp","crawl","step","sway"
"leg","roam","inch","sprint","creep"
"arm","wrap","shake","delve","grab"
"arm","click","nip","wipe","scoop"
"leg","stray","bounce","march","stride"
"arm","lift","clap","grate","scratch"
"leg","wade","mount","pace","kneel"
"arm","switch","hack","bind","stir"
"arm","cut","whip","peel","rub"
"leg","traipse","leap","flit","wander"
"leg","roll","kick","slide","rush"
"leg","skate","ramble","wobble","trot"
"arm","chop","braid","fold","brush"
"arm","skim","toss","throw","twine"
"arm","scrape","polish","claw","stab"
"leg","tread","stagger","prance","stroll"
"leg","trudge","scuff","stumble","skip"
"arm","dig","grasp","dunk","knock"
"leg","dance","glide","strut","slip"
"arm","poke","wash","pat","clean"
