"type","word1","word2","word3","word4"
"leg","trot","stagger","hop","jog"
"arm","claw","squeeze","bash","cut"
"arm","throw","punch","clutch","braid"
"leg","slip","sneak","step","hike"
"leg","prance","climb","stamp","wobble"
"arm","polish","seize","catch","pat"
"arm","lift","grip","wrap","dunk"
"leg","stomp","walk","ramble","mount"
"arm","shake","snatch","switch","stab"
"leg","skate","skip","crawl","stumble"
"leg","strut","roll","tread","sprint"
"arm","dig","grate","scratch","scrub"
"arm","rub","scoop","knock","tug"
"leg","march","bounce","rush","inch"
"arm","poke","slap","chop","wash"
"leg","wander","creep","jump","sway"
"arm","whip","stir","hack","scrape"
"arm","grasp","toss","skim","clean"
"arm","grab","click","nip","fold"
"leg","kneel","run","stray","stride"
"arm","pinch","wipe","pull","file"
"leg","traipse","tiptoe","scuff","limp"
"leg","pace","slither","glide","wade"
"arm","twine","carve","delve","peel"
"leg","slide","flee","trek","trudge"
"leg","leap","plod","stroll","dance"
"arm","brush","bind","clap","push"
"leg","kick","trip","roam","flit"
