"type","word1","word2","word3","word4"
"arm","polish","shake","cut","grate"
"arm","stir","nip","hack","skim"
"leg","traipse","hike","skip","crawl"
"arm","pinch","switch","squeeze","grip"
"leg","flit","hop","skate","sway"
"arm","file","bash","push","wrap"
"leg","step","walk","run","climb"
"arm","stab","pat","clutch","carve"
"leg","roam","jump","stride","stroll"
"arm","punch","scoop","clean","throw"
"leg","trot","tiptoe","tread","slide"
"leg","wade","slip","bounce","ramble"
"arm","whip","seize","braid","pull"
"arm","dunk","brush","toss","delve"
"leg","strut","trek","limp","roll"
"leg","slither","inch","stamp","mount"
"leg","pace","rush","scuff","glide"
"arm","lift","grab","fold","poke"
"leg","sprint","wander","stomp","kick"
"arm","wipe","clap","bind","scrape"
"leg","kneel","trudge","march","sneak"
"leg","stumble","prance","dance","stagger"
"arm","twine","catch","knock","wash"
"arm","tug","peel","rub","slap"
"leg","wobble","plod","trip","jog"
"leg","creep","flee","stray","leap"
"arm","chop","snatch","dig","claw"
"arm","grasp","click","scratch","scrub"
