"type","word1","word2","word3","word4"
"leg","glide","stray","stumble","tiptoe"
"arm","stir","nip","polish","wash"
"leg","tread","wade","skip","dance"
"leg","step","limp","flee","climb"
"arm","fold","claw","bind","stab"
"arm","punch","wipe","grip","toss"
"arm","pull","scrub","knock","snatch"
"leg","walk","plod","trek","wobble"
"leg","leap","hop","creep","stride"
"leg","trot","wander","kick","bounce"
"arm","catch","scrape","shake","dig"
"leg","march","inch","pace","rush"
"arm","clutch","clap","skim","pat"
"arm","whip","switch","lift","poke"
"leg","flit","mount","jump","stagger"
"arm","rub","hack","chop","wrap"
"arm","grate","scoop","push","squeeze"
"leg","traipse","sneak","ramble","hike"
"arm","twine","pinch","slap","file"
"leg","strut","slip","stomp","kneel"
"leg","trip","scuff","stroll","roll"
"arm","throw","delve","grasp","seize"
"leg","prance","roam","sway","slide"
"leg","skate","slither","jog","crawl"
"leg","stamp","sprint","run","trudge"
"arm","bash","carve","click","grab"
"arm","tug","brush","dunk","braid"
"arm","peel","scratch","clean","cut"
