"type","word1","word2","word3","word4"
"leg","sneak","limp","trip","slip"
"arm","bind","peel","wipe","scrape"
"leg","sway","prance","stomp","bounce"
"arm","slap","braid","punch","skim"
"arm","seize","switch","pull","grate"
"leg","flit","trot","march","inch"
"leg","traipse","hike","wade","trudge"
"arm","grasp","claw","click","tug"
"arm","wrap","stir","grip","dunk"
"leg","tiptoe","crawl","glide","stride"
"arm","poke","clean","scratch","dig"
"leg","wobble","sprint","walk","hop"
"leg","wander","plod","slide","jog"
"arm","scrub","carve","brush","push"
"leg","pace","flee","jump","roam"
"arm","grab","knock","pinch","delve"
"leg","kick","trek","stumble","climb"
"arm","throw","toss","nip","whip"
"arm","rub","squeeze","twine","polish"
"arm","chop","scoop","pat","snatch"
"leg","ramble","roll","run","creep"
"leg","dance","kneel","rush","tread"
"leg","leap","stroll","scuff","stray"
"arm","bash","cut","shake","clutch"
"leg","stagger","slither","strut","skip"
"arm","lift","stab","fold","catch"
"arm","clap","wash","file","hack"
"leg","step","stamp","mount","skate"
