"type","word1","word2","word3","word4"
"arm","poke","slap","snatch","lift"
"arm","scrub","fold","clutch","bash"
"arm","claw","switch","file","wrap"
"leg","sway","trip","march","sneak"
"leg","roam","strut","slip","creep"
"arm","brush","wipe","toss","grate"
"leg","wander","step","mount","jump"
"leg","tread","stumble","roll","wobble"
"leg","scuff","slither","rush","kick"
"arm","scrape","dig","cut","punch"
"arm","carve","clap","stir","wash"
"leg","ramble","climb","crawl","limp"
"arm","whip","grip","scoop","pat"
"arm","twine","polish","seize","braid"
"leg","trek","stray","dance","bounce"
"leg","hike","hop","plod","stride"
"leg","flit","jog","run","stamp"
"arm","peel","bind","skim","shake"
"arm","throw","dunk","stab","hack"
"leg","wade","trudge","skip","stagger"
"arm","grasp","pinch","catch","grab"
"leg","glide","stomp","pace","skate"
"arm","delve","tug","scratch","squeeze"
"leg","traipse","trot","walk","sprint"
"leg","kneel","slide","stroll","leap"
"arm","rub","knock","pull","click"
"arm","push","clean","nip","chop"
"leg","inch","prance","flee","tiptoe"
