"type","word1","word2","word3","word4"
"arm","peel","poke","grate","wipe"
"arm","clutch","grab","scratch","pinch"
"leg","dance","stamp","rush","leap"
"arm","tug","chop","switch","bash"
"arm","stab","click","rub","slap"
"arm","carve","stir","file","catch"
"leg","bounce","run","jump","wade"
"arm","brush","wash","pull","shake"
"leg","flee","skip","step","traipse"
"arm","squeeze","grip","scrape","throw"
"leg","stray","mount","wobble","stomp"
"leg","stagger","hop","roll","wander"
"arm","pat","scoop","snatch","delve"
"leg","glide","inch","stroll","sway"
"leg","strut","pace","roam","stride"
"leg","trot","flit","sprint","kneel"
"arm","cut","claw","dunk","dig"
"arm","lift","seize","braid","clean"
"arm","knock","fold","skim","grasp"
"leg","walk","ramble","tread","limp"
"leg","trudge","slither","slide","crawl"
"arm","whip","bind","polish","twine"
"leg","jog","trek","plod","tiptoe"
"arm","scrub","punch","push","nip"
"arm","wrap","clap","toss","hack"
"leg","sneak","hike","trip","prance"
"leg","scuff","creep","slip","skate"
"leg","march","climb","stumble","kick"
