"type","word1","word2","word3","word4"
"arm","braid","punch","file","throw"
"arm","stab","switch","nip","wash"
"arm","squeeze","pat","delve","whip"
"leg","wobble","tiptoe","trudge","stomp"
"leg","slither","rush","plod","jog"
"leg","kneel","strut","ramble","tread"
"arm","seize","clean","stir","dunk"
"leg","glide","stagger","march","run"
"arm","knock","catch","wipe","push"
"leg","trip","inch","stray","stroll"
"arm","clap","grip","rub","grasp"
"leg","skate","step","prance","bounce"
"arm","clutch","lift","grate","dig"
"leg","wander","stumble","kick","traipse"
"arm","peel","pinch","fold","toss"
"leg","walk","slide","sneak","flee"
"arm","tug","carve","polish","shake"
"leg","roll","hike","dance","wade"
"arm","twine","hack","scrub","poke"
"leg","stamp","crawl","sprint","sway"
"arm","brush","wrap","pull","grab"
"arm","scrape","cut","chop","snatch"
"leg","trek","mount","leap","climb"
"arm","claw","slap","bash","click"
"leg","hop","stride","skip","roam"
"leg","slip","jump","flit","pace"
"leg","limp","creep","trot","scuff"
"arm","scratch","skim","scoop","bind"
