"type","word1","word2","word3","word4"
"arm","wash","grab","wrap","braid"
"leg","sprint","slide","crawl","march"
"leg","traipse","flee","step","creep"
"leg","bounce","strut","wade","jump"
"arm","skim","grip","dig","rub"
"arm","brush","fold","pull","delve"
"leg","trek","mount","glide","trip"
"arm","bind","polish","clean","scrub"
"leg","slither","stomp","stroll","leap"
"arm","snatch","claw","punch","scratch"
"leg","wander","dance","tiptoe","prance"
"leg","stagger","walk","scuff","flit"
"arm","chop","stir","lift","stab"
"leg","stride","climb","trot","rush"
"arm","grate","toss","nip","grasp"
"arm","pinch","clutch","hack","slap"
"leg","kneel","roll","skip","hop"
"arm","throw","peel","tug","switch"
"arm","wipe","poke","shake","file"
"leg","trudge","run","sneak","roam"
"leg","plod","kick","ramble","sway"
"arm","clap","cut","twine","carve"
"arm","whip","catch","push","knock"
"leg","stray","wobble","limp","stamp"
"arm","scrape","seize","click","scoop"
"leg","skate","hike","tread","slip"
"leg","inch","pace","stumble","jog"
"arm","dunk","squeeze","pat","bash"
