"type","word1","word2","word3","word4"
"arm","brush","scrub","braid","tug"
"leg","slip","glide","traipse","wade"
"arm","delve","wipe","poke","bash"
"arm","clean","scratch","cut","lift"
"leg","inch","skate","walk","scuff"
"leg","strut","wander","pace","kick"
"leg","skip","wobble","roam","mount"
"arm","nip","dig","scrape","rub"
"leg","dance","march","flit","run"
"arm","squeeze","wrap","throw","skim"
"leg","trip","leap","trot","hop"
"arm","grate","slap","clap","pull"
"leg","stamp","plod","crawl","stroll"
"leg","bounce","stride","kneel","creep"
"leg","ramble","limp","flee","tiptoe"
"arm","fold","carve","clutch","toss"
"arm","bind","grasp","snatch","click"
"arm","whip","scoop","shake","grip"
"leg","prance","jog","tread","stray"
"arm","switch","knock","peel","pat"
"leg","stumble","sprint","step","hike"
"leg","rush","trek","slither","jump"
"arm","seize","twine","punch","wash"
"leg","roll","sway","trudge","climb"
"arm","file","catch","push","dunk"
"leg","stomp","sneak","stagger","slide"
"arm","claw","polish","chop","pinch"
"arm","stab","stir","hack","grab"
