"type","word1","word2","word3","word4"
"leg","trudge","rush","limp","creep"
"arm","clutch","shake","catch","file"
"arm","seize","wipe","wash","nip"
"arm","toss","dig","carve","chop"
"leg","stomp","dance","wade","tiptoe"
"arm","scrub","grip","push","claw"
"leg","bounce","plod","crawl","climb"
"arm","pull","grab","tug","peel"
"arm","dunk","hack","click","braid"
"arm","stab","scoop","poke","lift"
"leg","trot","run","step","walk"
"leg","inch","flee","stagger","flit"
"leg","trek","roam","traipse","kneel"
"arm","clean","skim","snatch","twine"
"leg","hike","skip","mount","leap"
"leg","sway","sprint","sneak","slide"
"arm","bind","grasp","whip","pinch"
"arm","throw","squeeze","brush","delve"
"leg","march","kick","strut","prance"
"leg","trip","glide","scuff","tread"
"arm","wrap","rub","punch","cut"
"arm","clap","fold","grate","bash"
"leg","pace","stray","stride","slither"
"leg","stamp","roll","wobble","slip"
"leg","jump","hop","ramble","stroll"
"arm","switch","stir","polish","knock"
"arm","pat","scratch","slap","scrape"
"leg","skate","stumble","wander","jog"
