"type","word1","word2","word3","word4"
"arm","wipe","grate","rub","clean"
"arm","catch","stir","delve","throw"
"leg","trek","hike","wade","roam"
"leg","sway","trip","inch","jog"
"arm","chop","scoop","whip","dunk"
"arm","braid","poke","seize","bash"
"arm","cut","grasp","punch","polish"
"leg","stroll","trudge","slip","tiptoe"
"arm","scrape","snatch","slap","pat"
"leg","stumble","tread","plod","stamp"
"leg","traipse","rush","leap","slither"
"arm","pinch","click","lift","grab"
"leg","flee","skate","wander","limp"
"leg","creep","skip","bounce","flit"
"arm","squeeze","carve","scrub","clutch"
"leg","sneak","kick","march","crawl"
"arm","file","hack","switch","pull"
"leg","wobble","slide","roll","stray"
"arm","shake","dig","clap","wrap"
"arm","scratch","twine","knock","toss"
"leg","step","stomp","trot","jump"
"leg","mount","kneel","walk","stagger"
"leg","hop","pace","climb","dance"
"arm","stab","tug","claw","nip"
"arm","fold","bind","peel","push"
"leg","glide","stride","run","sprint"
"leg","strut","ramble","prance","scuff"
"arm","skim","brush","wash","grip"
