"type","word1","word2","word3","word4"
"arm","polish","squeeze","click","file"
"leg","limp","traipse","sprint","slide"
"arm","bash","clean","brush","claw"
"arm","twine","grate","knock","pat"
"arm","lift","cut","slap","dunk"
"leg","scuff","slip","kick","plod"
"arm","braid","clap","scrape","push"
"leg","trek","stride","flit","prance"
"arm","scratch","carve","grasp","nip"
"arm","hack","snatch","clutch","rub"
"leg","kneel","wade","step","run"
"arm","wash","shake","pull","tug"
"leg","bounce","stroll","climb","stomp"
"arm","wipe","bind","scrub","punch"
"leg","march","stray","jog","walk"
"arm","grab","whip","stab","fold"
"leg","glide","mount","ramble","sneak"
"arm","throw","scoop","delve","skim"
"leg","stagger","inch","crawl","stumble"
"arm","dig","peel","seize","toss"
"leg","skate","jump","creep","leap"
"leg","tiptoe","strut","trot","pace"
"arm","catch","grip","chop","stir"
"leg","trudge","skip","roll","wander"
"leg","rush","trip","roam","stamp"
"leg","dance","hike","slither","hop"
"arm","switch","wrap","pinch","poke"
"leg","tread","wobble","flee","sway"
