"type","word1","word2","word3","word4"
"arm","knock","nip","scoop","wipe"
"arm","catch","scrub","bash","slap"
"leg","wander","inch","climb","sneak"
"leg","wade","trip","kneel","stamp"
"arm","braid","grab","polish","switch"
"arm","squeeze","seize","clean","throw"
"leg","dance","roll","pace","tread"
"leg","jog","mount","bounce","wobble"
"arm","lift","clap","pull","grip"
"leg","march","stray","stroll","limp"
"arm","rub","wrap","brush","shake"
"leg","slither","stumble","hike","skate"
"leg","flee","strut","stride","hop"
"leg","run","creep","roam","tiptoe"
"arm","twine","grasp","clutch","peel"
"leg","scuff","trek","crawl","trudge"
"arm","tug","fold","stab","push"
"leg","jump","ramble","leap","stomp"
"arm","dunk","toss","delve","pat"
"leg","plod","sprint","kick","step"
"arm","snatch","scratch","dig","claw"
"leg","stagger","glide","rush","walk"
"leg","skip","prance","sway","trot"
"arm","click","skim","file","punch"
"leg","slip","flit","slide","traipse"
"arm","poke","carve","stir","wash"
"arm","pinch","whip","bind","chop"
"arm","scrape","cut","grate","hack"
