"type","word1","word2","word3","word4"
"leg","hop","rush","run","step"
"arm","clean","brush","punch","braid"
"arm","pull","knock","pat","rub"
"leg","mount","slither","trek","slide"
"leg","slip","roam","jog","trip"
"arm","skim","scrub","seize","slap"
"arm","stab","wrap","twine","delve"
"leg","skate","strut","crawl","kick"
"arm","claw","grate","tug","catch"
"leg","bounce","sneak","walk","limp"
"arm","fold","chop","squeeze","shake"
"leg","pace","stride","kneel","leap"
"leg","plod","stray","creep","ramble"
"arm","file","grab","lift","bash"
"arm","stir","grasp","clutch","switch"
"arm","scoop","cut","dig","scratch"
"leg","trudge","tread","flee","hike"
"arm","throw","pinch","nip","wipe"
"arm","peel","wash","snatch","grip"
"leg","sprint","climb","wander","stomp"
"leg","roll","skip","wobble","inch"
"leg","stamp","stroll","tiptoe","dance"
"arm","clap","dunk","bind","hack"
"leg","stumble","trot","march","stagger"
"leg","scuff","glide","prance","sway"
"leg","wade","jump","flit","traipse"
"arm","click","push","toss","polish"
"arm","whip","carve","scrape","poke"
