"type","word1","word2","word3","word4"
"arm","hack","clean","chop","scratch"
"arm","slap","wrap","wipe","bind"
"leg","slip","skate","stomp","slither"
"leg","stride","roll","hike","hop"
"leg","sneak","walk","rush","sway"
"arm","peel","stab","catch","bash"
"leg","skip","traipse","kneel","trek"
"leg","stray","creep","glide","stroll"
"leg","step","inch","crawl","kick"
"arm","grab","shake","delve","twine"
"arm","clutch","dunk","brush","clap"
"leg","plod","ramble","dance","trip"
"arm","stir","pat","poke","click"
"arm","scrub","wash","claw","skim"
"leg","limp","pace","sprint","flee"
"arm","scoop","nip","lift","snatch"
"leg","trot","strut","tiptoe","flit"
"arm","tug","knock","grate","whip"
"arm","push","scrape","pull","polish"
"leg","roam","stagger","scuff","climb"
"leg","stumble","prance","march","wobble"
"leg","wander","slide","trudge","leap"
"arm","file","carve","braid","punch"
"leg","bounce","mount","run","tread"
"arm","squeeze","switch","fold","throw"
"leg","stamp","wade","jog","jump"
"arm","seize","toss","grasp","dig"
"arm","grip","rub","pinch","cut"
