"type","word1","word2","word3","word4"
"leg","trip","mount","stamp","glide"
"arm","peel","skim","rub","punch"
"arm","click","snatch","dunk","seize"
"leg","step","roam","sneak","creep"
"arm","clap","stir","file","hack"
"leg","sprint","hike","jump","jog"
"arm","brush","grasp","scratch","grate"
"leg","sway","slide","skip","hop"
"arm","carve","shake","bind","pull"
"arm","throw","pinch","fold","whip"
"arm","clutch","cut","knock","clean"
"leg","tread","roll","bounce","slither"
"arm","nip","pat","polish","twine"
"arm","slap","scrub","claw","wash"
"leg","stagger","slip","leap","inch"
"arm","push","wipe","bash","braid"
"leg","traipse","flee","trudge","limp"
"leg","run","flit","ramble","stroll"
"arm","squeeze","stab","tug","grip"
"leg","trek","kick","dance","kneel"
"leg","walk","pace","skate","stride"
"leg","trot","stumble","climb","scuff"
"arm","poke","toss","switch","scoop"
"leg","prance","tiptoe","crawl","rush"
"leg","strut","stray","march","plod"
"leg","wade","wander","wobble","stomp"
"arm","catch","chop","delve","dig"
"arm","wrap","lift","scrape","grab"
