"type","word1","word2","word3","word4"
"leg","traipse","sprint","wander","step"
"arm","grip","knock","grab","whip"
"arm","scrape","chop","lift","seize"
"leg","kick","flit","stomp","slither"
"leg","tread","skip","bounce","ramble"
"arm","bind","scoop","throw","pat"
"leg","climb","pace","march","roll"
"leg","wade","stroll","dance","trudge"
"arm","pull","hack","stab","shake"
"arm","skim","stir","wrap","peel"
"arm","scrub","braid","toss","grasp"
"leg","scuff","trek","skate","limp"
"arm","fold","click","polish","file"
"arm","grate","clutch","delve","pinch"
"leg","jog","slip","creep","hop"
"leg","roam","sway","kneel","tiptoe"
"arm","punch","claw","push","scratch"
"arm","poke","nip","brush","snatch"
"leg","plod","trot","stray","stamp"
"leg","stumble","crawl","run","stagger"
"arm","wipe","wash","squeeze","catch"
"leg","leap","rush","hike","mount"
"leg","inch","jump","glide","strut"
"arm","slap","dunk","dig","bash"
"leg","slide","flee","sneak","trip"
"arm","twine","switch","clean","carve"
"leg","walk","prance","wobble","stride"
"arm","rub","clap","cut","tug"
