"type","word1","word2","word3","word4"
"arm","poke","bash","claw","click"
"leg","stagger","slide","glide","wade"
"arm","grate","skim","scrub","scoop"
"leg","scuff","hop","kick","tread"
"leg","skip","step","mount","hike"
"leg","trot","limp","stumble","slither"
"arm","slap","twine","tug","brush"
"leg","trek","stamp","flit","trip"
"leg","sneak","stride","slip","trudge"
"arm","clean","pat","punch","shake"
"arm","bind","scrape","squeeze","scratch"
"arm","peel","snatch","dig","switch"
"leg","prance","roam","bounce","skate"
"leg","pace","crawl","jog","dance"
"arm","toss","clutch","clap","wash"
"arm","lift","polish","throw","grip"
"arm","braid","pull","knock","delve"
"leg","wobble","stomp","traipse","creep"
"leg","walk","sprint","wander","tiptoe"
"leg","flee","stroll","inch","strut"
"arm","grasp","nip","wipe","stab"
"leg","stray","run","march","climb"
"arm","file","push","grab","pinch"
"arm","rub","catch","fold","wrap"
"arm","chop","whip","hack","seize"
"leg","sway","jump","plod","roll"
"leg","kneel","ramble","leap","rush"
"arm","cut","dunk","stir","carve"
