"type","word1","word2","word3","word4"
"leg","creep","flit","climb","stomp"
"leg","skip","stray","flee","stamp"
"arm","push","tug","grasp","scoop"
"leg","wobble","jump","dance","prance"
"arm","wrap","braid","slap","grip"
"arm","scratch","wash","clean","stir"
"leg","sneak","slip","kneel","stride"
"arm","scrape","polish","bash","grate"
"leg","step","trudge","crawl","traipse"
"arm","nip","whip","poke","scrub"
"leg","pace","scuff","stumble","trip"
"arm","rub","punch","toss","cut"
"leg","mount","march","tread","ramble"
"arm","clap","claw","brush","lift"
"arm","chop","throw","squeeze","clutch"
"leg","tiptoe","slide","roll","hop"
"arm","wipe","shake","pull","click"
"leg","slither","trot","limp","jog"
"leg","trek","rush","bounce","roam"
"arm","skim","snatch","hack","bind"
"arm","fold","dunk","dig","catch"
"arm","carve","switch","pat","pinch"
"leg","skate","stagger","kick","sprint"
"leg","wander","leap","glide","hike"
"leg","walk","plod","sway","run"
"arm","twine","seize","knock","grab"
"leg","wade","stroll","inch","strut"
"arm","delve","stab","peel","file"
