"type","word1","word2","word3","word4"
"leg","prance","trudge","run","climb"
"leg","ramble","tread","jog","crawl"
"leg","limp","march","stomp","sprint"
"arm","whip","dig","scoop","twine"
"leg","sneak","sway","plod","walk"
"arm","scratch","shake","skim","peel"
"arm","grip","chop","switch","wrap"
"arm","punch","snatch","stab","pat"
"leg","traipse","jump","stride","stray"
"arm","grab","seize","claw","cut"
"arm","throw","rub","scrub","pull"
"leg","hop","leap","rush","roll"
"leg","flit","kneel","skate","wobble"
"leg","dance","stroll","roam","slide"
"arm","toss","clap","wash","clean"
"leg","trip","kick","trot","stagger"
"arm","grasp","stir","scrape","bash"
"leg","glide","skip","stamp","bounce"
"arm","hack","dunk","grate","clutch"
"leg","step","strut","pace","flee"
"arm","carve","nip","fold","braid"
"leg","scuff","hike","stumble","inch"
"arm","brush","file","lift","delve"
"arm","click","catch","polish","bind"
"leg","slither","mount","creep","wade"
"arm","slap","poke","wipe","tug"
"arm","squeeze","knock","pinch","push"
"leg","tiptoe","wander","slip","trek"
