"type","word1","word2","word3","word4"
"leg","walk","wander","sneak","climb"
"arm","click","pat","polish","catch"
"arm","hack","chop","punch","throw"
"arm","tug","shake","grasp","dig"
"leg","sway","scuff","glide","flee"
"leg","traipse","dance","trot","wade"
"leg","slither","step","trek","stumble"
"arm","clap","bash","scoop","stir"
"leg","rush","stomp","kneel","plod"
"leg","roam","run","stagger","slip"
"arm","pull","carve","snatch","file"
"leg","jump","wobble","stride","hop"
"arm","bind","whip","dunk","push"
"leg","kick","crawl","hike","trudge"
"arm","slap","pinch","nip","peel"
"leg","stray","tiptoe","flit","sprint"
"arm","seize","stab","grab","grate"
"leg","prance","strut","bounce","trip"
"arm","squeeze","scrub","knock","toss"
"arm","braid","scratch","wipe","switch"
"arm","twine","wash","wrap","grip"
"leg","tread","stamp","march","skate"
"leg","creep","ramble","jog","pace"
"arm","poke","delve","clean","claw"
"arm","rub","brush","fold","skim"
"leg","limp","roll","stroll","slide"
"leg","mount","inch","skip","leap"
"arm","scrape","clutch","lift","cut"
