"type","word1","word2","word3","word4"
"leg","dance","crawl","wobble","walk"
"arm","grab","poke","snatch","tug"
"arm","skim","scrape","pat","clean"
"arm","dig","stab","rub","wipe"
"leg","pace","skip","roll","sway"
"arm","shake","pinch","carve","catch"
"arm","wrap","clutch","dunk","delve"
"leg","kneel","sprint","stride","rush"
"arm","bind","squeeze","twine","hack"
"arm","wash","cut","knock","bash"
"leg","traipse","flit","run","flee"
"leg","climb","trek","creep","trip"
"arm","click","lift","seize","chop"
"leg","prance","hike","inch","ramble"
"leg","jump","march","stamp","step"
"arm","grate","braid","claw","scoop"
"leg","slip","stagger","scuff","slide"
"arm","clap","toss","scrub","polish"
"leg","trot","sneak","kick","wander"
"arm","stir","peel","nip","scratch"
"leg","roam","stumble","wade","limp"
"arm","grasp","switch","pull","file"
"arm","throw","whip","grip","slap"
"leg","jog","slither","stray","tiptoe"
"arm","push","brush","fold","punch"
"leg","stomp","bounce","leap","tread"
"leg","mount","trudge","stroll","strut"
"leg","plod","glide","skate","hop"
