"type","word1","word2","word3","word4"
"arm","throw","dig","skim","claw"
"leg","tread","stride","bounce","wobble"
"leg","climb","creep","trek","flee"
"leg","slip","trip","trudge","slither"
"arm","punch","file","scoop","peel"
"leg","stagger","rush","march","plod"
"leg","roll","sneak","wade","skip"
"arm","brush","bind","poke","fold"
"arm","clean","dunk","cut","seize"
"leg","stamp","wander","stroll","stray"
"arm","lift","stab","delve","scratch"
"arm","grip","grate","stir","grasp"
"leg","flit","mount","jog","hop"
"leg","jump","strut","sway","tiptoe"
"arm","catch","clutch","clap","hack"
"leg","glide","stumble","scuff","traipse"
"leg","step","prance","stomp","slide"
"leg","pace","leap","ramble","kneel"
"arm","twine","slap","tug","scrape"
"leg","hike","run","skate","walk"
"arm","carve","squeeze","switch","bash"
"arm","click","pat","braid","shake"
"leg","sprint","crawl","trot","inch"
"arm","wash","scrub","toss","grab"
"arm","nip","whip","wipe","polish"
"leg","kick","limp","dance","roam"
"arm","rub","chop","pull","knock"
"arm","push","snatch","pinch","wrap"
