"type","word1","word2","word3","word4"
"leg","prance","stagger","strut","stomp"
"leg","traipse","skip","kick","flit"
"arm","grab","poke","chop","twine"
"leg","plod","flee","wade","wander"
"leg","stride","slither","skate","roll"
"arm","stab","wipe","punch","clap"
"leg","roam","limp","glide","stray"
"leg","slip","run","jog","trudge"
"leg","stroll","hop","hike","ramble"
"arm","stir","slap","delve","lift"
"leg","pace","bounce","kneel","dance"
"arm","scoop","brush","nip","cut"
"arm","grip","snatch","whip","grate"
"leg","inch","creep","rush","step"
"arm","pull","knock","catch","file"
"arm","polish","click","clutch","toss"
"leg","march","walk","stamp","sway"
"arm","rub","switch","carve","clean"
"leg","stumble","tiptoe","jump","trot"
"arm","throw","wrap","push","bash"
"leg","scuff","mount","wobble","sprint"
"arm","squeeze","dunk","tug","bind"
"arm","shake","scratch","skim","scrub"
"arm","pinch","braid","seize","peel"
"leg","trek","tread","crawl","trip"
"leg","sneak","climb","leap","slide"
"arm","grasp","wash","scrape","fold"
"arm","pat","claw","dig","hack"
