"type","word1","word2","word3","word4"
"leg","hike","skip","stagger","dance"
"arm","rub","toss","clutch","scoop"
"arm","throw","twine","pinch","polish"
"arm","scrape","file","dunk","grab"
"leg","traipse","roll","run","trot"
"leg","walk","stride","prance","slip"
"leg","sprint","roam","jump","tiptoe"
"arm","pat","skim","tug","stab"
"leg","sway","step","jog","strut"
"arm","delve","seize","pull","whip"
"arm","brush","lift","bash","scratch"
"leg","flee","stamp","flit","trudge"
"leg","march","plod","skate","slither"
"arm","shake","switch","slap","carve"
"arm","clap","poke","peel","stir"
"leg","trek","glide","leap","bounce"
"leg","wobble","sneak","pace","tread"
"leg","scuff","hop","trip","wade"
"arm","grip","scrub","squeeze","wipe"
"arm","fold","chop","bind","nip"
"arm","wrap","dig","knock","click"
"leg","stumble","inch","mount","stroll"
"arm","snatch","grasp","wash","grate"
"leg","kick","creep","stomp","crawl"
"arm","catch","push","punch","clean"
"arm","cut","hack","braid","claw"
"leg","rush","ramble","limp","slide"
"leg","kneel","wander","stray","climb"
