"type","word1","word2","word3","word4"
"leg","stumble","rush","climb","pace"
"arm","delve","brush","bash","claw"
"arm","dig","pinch","file","carve"
"leg","stagger","prance","stride","jog"
"arm","grasp","nip","catch","stab"
"leg","wander","trot","stomp","sprint"
"leg","slide","limp","kick","run"
"leg","wade","skate","tiptoe","slither"
"arm","toss","whip","wash","switch"
"leg","jump","trudge","walk","stray"
"arm","knock","wipe","scrub","push"
"leg","roam","march","trek","traipse"
"arm","grate","punch","stir","clap"
"leg","scuff","strut","stamp","bounce"
"arm","pull","clean","throw","grip"
"arm","chop","fold","grab","polish"
"arm","rub","scrape","peel","poke"
"leg","hop","ramble","plod","roll"
"leg","kneel","creep","dance","hike"
"leg","flee","glide","step","mount"
"arm","squeeze","twine","dunk","cut"
"arm","scratch","scoop","wrap","tug"
"arm","braid","lift","click","slap"
"leg","wobble","sway","stroll","inch"
"leg","slip","leap","crawl","skip"
"leg","sneak","tread","flit","trip"
"arm","hack","clutch","skim","snatch"
"arm","shake","seize","pat","bind"
