"type","word1","word2","word3","word4"
"leg","roam","stroll","slither","tread"
"leg","stride","glide","bounce","skate"
"leg","roll","sprint","inch","dance"
"arm","grasp","scratch","peel","push"
"leg","step","stomp","sneak","jump"
"arm","dig","clap","stab","shake"
"leg","stumble","ramble","trudge","slip"
"leg","mount","trip","hike","flit"
"arm","skim","clean","clutch","tug"
"leg","trot","plod","wade","kneel"
"leg","scuff","tiptoe","limp","wobble"
"arm","scrape","scrub","wash","stir"
"arm","knock","chop","nip","catch"
"arm","dunk","hack","polish","snatch"
"leg","creep","pace","run","sway"
"arm","lift","grip","carve","throw"
"arm","scoop","pull","seize","poke"
"leg","traipse","hop","climb","crawl"
"leg","kick","stray","leap","prance"
"leg","flee","jog","stagger","strut"
"arm","whip","cut","click","toss"
"arm","pinch","claw","brush","pat"
"arm","delve","twine","switch","braid"
"leg","rush","trek","stamp","wander"
"arm","grate","grab","file","slap"
"arm","fold","squeeze","bash","punch"
"leg","walk","march","skip","slide"
"arm","wipe","rub","wrap","bind"
