"type","word1","word2","word3","word4"
"leg","trip","stray","roll","wander"
"leg","jog","climb","slide","tiptoe"
"leg","glide","kneel","stomp","creep"
"arm","pat","braid","brush","scratch"
"leg","mount","roam","pace","trek"
"leg","wade","step","stride","inch"
"arm","clap","cut","stab","hack"
"arm","slap","twine","lift","seize"
"arm","pull","switch","catch","clutch"
"leg","scuff","crawl","run","hop"
"arm","tug","grasp","nip","bind"
"arm","push","grab","throw","grate"
"leg","plod","leap","trudge","prance"
"arm","dig","clean","poke","dunk"
"leg","ramble","skate","strut","walk"
"arm","wipe","delve","click","rub"
"leg","stagger","sprint","rush","kick"
"arm","scrub","toss","snatch","fold"
"leg","stroll","tread","limp","traipse"
"leg","trot","slip","stumble","jump"
"arm","pinch","carve","skim","scrape"
"arm","claw","polish","knock","wrap"
"leg","march","slither","bounce","dance"
"leg","skip","flee","flit","hike"
"arm","punch","stir","shake","peel"
"arm","scoop","chop","file","grip"
"leg","wobble","stamp","sneak","sway"
"arm","bash","whip","wash","squeeze"
