"type","word1","word2","word3","word4"
"arm","clap","poke","pinch","clean"
"leg","crawl","stomp","wobble","stray"
"arm","scratch","grate","rub","skim"
"leg","kick","trek","limp","sway"
"arm","seize","chop","dig","catch"
"arm","scrape","wash","lift","pat"
"leg","hike","kneel","plod","strut"
"arm","grip","snatch","shake","punch"
"leg","dance","tread","skip","sneak"
"leg","climb","roll","run","step"
"arm","pull","file","stab","bash"
"arm","click","polish","dunk","wipe"
"leg","hop","mount","wander","stride"
"leg","slide","stagger","jog","glide"
"arm","carve","throw","scrub","grab"
"arm","nip","claw","delve","slap"
"leg","wade","leap","flee","roam"
"leg","sprint","stroll","bounce","inch"
"arm","push","scoop","squeeze","twine"
"arm","cut","hack","stir","brush"
"arm","switch","whip","fold","peel"
"leg","trip","pace","trudge","jump"
"arm","clutch","knock","tug","toss"
"leg","walk","stamp","traipse","trot"
"leg","slither","rush","ramble","tiptoe"
"arm","wrap","bind","grasp","braid"
"leg","prance","slip","scuff","march"
"leg","stumble","flit","creep","skate"
