"type","word1","word2","word3","word4"
"leg","wade","jog","walk","wander"
"leg","mount","prance","hike","stagger"
"arm","wrap","grip","push","braid"
"arm","clap","tug","shake","throw"
"leg","sneak","slide","pace","trot"
"arm","poke","file","wipe","fold"
"arm","chop","grab","nip","claw"
"leg","crawl","roam","kick","inch"
"leg","trudge","wobble","skate","bounce"
"leg","plod","step","roll","dance"
"arm","skim","hack","stab","rub"
"arm","catch","click","clutch","clean"
"arm","delve","scrub","grasp","slap"
"leg","glide","jump","limp","trek"
"leg","sway","climb","stumble","stride"
"arm","pinch","pat","snatch","dig"
"arm","bind","wash","pull","cut"
"arm","stir","bash","twine","punch"
"leg","traipse","slither","tiptoe","flit"
"leg","trip","stamp","stray","kneel"
"arm","dunk","scrape","switch","polish"
"arm","grate","peel","lift","toss"
"arm","scratch","brush","whip","scoop"
"leg","ramble","scuff","rush","hop"
"arm","carve","knock","squeeze","seize"
"leg","leap","stomp","sprint","tread"
"leg","creep","flee","run","slip"
"leg","stroll","march","skip","strut"
