"type","word1","word2","word3","word4"
"arm","dunk","grab","switch","catch"
"leg","bounce","wander","slide","sprint"
"leg","sway","sneak","traipse","stamp"
"leg","march","stroll","ramble","flit"
"arm","braid","skim","pull","delve"
"arm","wrap","whip","twine","peel"
"arm","scoop","punch","stir","pat"
"leg","strut","dance","stumble","wade"
"arm","nip","wipe","bind","knock"
"arm","slap","throw","cut","seize"
"arm","clap","carve","stab","clutch"
"leg","run","jog","flee","leap"
"arm","tug","lift","grip","polish"
"leg","trudge","kneel","kick","tread"
"leg","wobble","roam","plod","roll"
"leg","jump","stomp","mount","trip"
"arm","chop","pinch","rub","snatch"
"arm","click","dig","scratch","poke"
"arm","file","claw","toss","clean"
"leg","tiptoe","crawl","limp","slip"
"leg","hike","stagger","glide","skate"
"arm","push","wash","squeeze","scrape"
"arm","grasp","grate","bash","scrub"
"leg","rush","trot","slither","step"
"arm","hack","shake","brush","fold"
"leg","prance","scuff","stray","walk"
"leg","skip","pace","inch","trek"
"leg","hop","climb","creep","stride"
