"type","word1","word2","word3","word4"
"leg","hike","rush","scuff","kneel"
"arm","switch","brush","braid","poke"
"arm","skim","dig","scoop","punch"
"leg","stride","jog","run","hop"
"leg","leap","plod","trek","slide"
"leg","flee","dance","bounce","climb"
"arm","scratch","grip","wrap","knock"
"arm","delve","toss","lift","fold"
"leg","march","traipse","stagger","trot"
"arm","seize","pull","squeeze","file"
"arm","grasp","clean","bash","stir"
"arm","pat","wipe","throw","clutch"
"leg","skip","creep","tread","slip"
"leg","roll","skate","strut","stomp"
"arm","whip","carve","cut","clap"
"leg","limp","stamp","stray","mount"
"leg","jump","stroll","trudge","ramble"
"arm","peel","rub","pinch","grab"
"leg","sneak","crawl","flit","wade"
"arm","scrape","grate","claw","scrub"
"leg","step","tiptoe","glide","wander"
"leg","inch","walk","sway","sprint"
"arm","catch","click","tug","dunk"
"leg","kick","wobble","trip","pace"
"arm","push","chop","nip","bind"
"arm","polish","stab","wash","slap"
"leg","roam","prance","stumble","slither"
"arm","twine","hack","snatch","shake"
