"type","word1","word2","word3","word4"
"leg","pace","sneak","glide","stride"
"arm","squeeze","carve","fold","seize"
"arm","pull","wash","wipe","polish"
"leg","creep","mount","rush","flit"
"arm","wrap","push","toss","slap"
"arm","stir","twine","peel","hack"
"leg","step","sway","prance","jump"
"leg","climb","dance","hike","trip"
"leg","walk","kick","inch","wade"
"arm","clap","dig","brush","tug"
"leg","stray","stagger","wobble","traipse"
"arm","nip","grab","knock","grasp"
"leg","scuff","run","strut","roll"
"leg","tiptoe","stroll","slip","crawl"
"arm","dunk","punch","pat","switch"
"arm","throw","scoop","scrub","skim"
"leg","bounce","slither","skip","trek"
"arm","lift","clutch","file","bash"
"arm","pinch","click","clean","whip"
"leg","leap","sprint","flee","jog"
"arm","bind","grip","grate","scratch"
"arm","braid","chop","scrape","poke"
"leg","stomp","tread","wander","roam"
"arm","delve","claw","snatch","cut"
"arm","stab","catch","shake","rub"
"leg","limp","stamp","slide","march"
"leg","trudge","kneel","skate","ramble"
"leg","hop","trot","plod","stumble"
