"type","word1","word2","word3","word4"
"leg","stray","jump","slip","tiptoe"
"arm","cut","brush","poke","dunk"
"leg","wander","march","kneel","slither"
"leg","wade","jog","stomp","strut"
"arm","grasp","lift","file","switch"
"arm","claw","skim","seize","snatch"
"leg","trek","stagger","tread","limp"
"arm","whip","scoop","stab","pull"
"leg","run","inch","trip","plod"
"arm","nip","shake","fold","clean"
"arm","slap","punch","scrub","wash"
"leg","pace","leap","wobble","mount"
"leg","trot","walk","hike","flee"
"leg","glide","ramble","traipse","step"
"arm","grab","grate","bash","clutch"
"arm","hack","pinch","scrape","bind"
"leg","stride","flit","dance","sprint"
"leg","scuff","kick","rush","creep"
"arm","dig","scratch","rub","pat"
"leg","skate","crawl","roll","prance"
"arm","push","throw","twine","squeeze"
"leg","stamp","hop","trudge","roam"
"arm","polish","click","braid","knock"
"arm","wipe","stir","chop","grip"
"leg","sneak","sway","bounce","skip"
"arm","clap","carve","wrap","delve"
"arm","peel","toss","catch","tug"
"leg","stumble","stroll","climb","slide"
