"type","word1","word2","word3","word4"
"leg","stamp","sprint","stray","roll"
"leg","leap","creep","trek","plod"
"arm","shake","grate","squeeze","wipe"
"arm","skim","throw","dunk","bind"
"leg","wobble","skate","jog","jump"
"leg","roam","tiptoe","run","traipse"
"arm","scrub","chop","grab","wrap"
"arm","slap","clap","scrape","punch"
"arm","bash","hack","wash","grip"
"leg","march","stride","slither","scuff"
"leg","mount","inch","wander","rush"
"arm","clean","grasp","claw","scoop"
"leg","trot","hop","strut","skip"
"leg","hike","flit","walk","slide"
"arm","tug","dig","toss","click"
"arm","snatch","stir","stab","brush"
"leg","stumble","stomp","kneel","glide"
"arm","delve","catch","clutch","pinch"
"leg","climb","sneak","sway","slip"
"arm","pull","peel","carve","rub"
"arm","polish","scratch","file","seize"
"arm","knock","poke","push","whip"
"leg","stroll","stagger","trudge","kick"
"leg","step","ramble","trip","tread"
"arm","nip","switch","cut","pat"
"leg","prance","pace","flee","bounce"
"leg","wade","limp","dance","crawl"
"arm","lift","twine","fold","braid"
