"type","word1","word2","word3","word4"
"leg","stumble","dance","flee","walk"
"leg","stomp","tiptoe","roll","march"
"leg","creep","flit","climb","slither"
"arm","hack","skim","grasp","snatch"
"arm","lift","bind","knock","wipe"
"leg","stamp","inch","plod","skate"
"arm","chop","scrub","throw","clean"
"arm","clutch","pat","cut","grip"
"leg","scuff","prance","trot","crawl"
"arm","wash","scoop","polish","shake"
"arm","dunk","squeeze","claw","whip"
"leg","jump","slip","skip","sneak"
"leg","stray","sway","step","strut"
"arm","grate","switch","carve","peel"
"arm","stir","rub","toss","delve"
"leg","hop","roam","pace","run"
"arm","file","clap","braid","nip"
"arm","dig","seize","pinch","wrap"
"arm","click","bash","scratch","pull"
"leg","slide","rush","mount","wander"
"leg","sprint","bounce","stride","trudge"
"arm","twine","fold","push","stab"
"leg","wade","stagger","hike","limp"
"arm","grab","punch","scrape","brush"
"leg","kneel","trip","jog","kick"
"leg","leap","wobble","traipse","glide"
"leg","trek","stroll","ramble","tread"
"arm","slap","poke","catch","tug"
