"type","word1","word2","word3","word4"
"leg","leap","wade","kneel","slither"
"arm","claw","squeeze","carve","poke"
"arm","dunk","hack","grate","file"
"arm","skim","seize","pat","fold"
"leg","trudge","slide","scuff","creep"
"arm","shake","scratch","slap","rub"
"arm","push","catch","delve","clutch"
"arm","grasp","wipe","chop","knock"
"leg","strut","roam","stride","hop"
"leg","trip","rush","limp","stagger"
"arm","throw","click","whip","pull"
"arm","nip","polish","scoop","pinch"
"leg","dance","ramble","trot","hike"
"arm","scrape","wash","snatch","bind"
"arm","punch","wrap","clean","grab"
"arm","clap","bash","scrub","switch"
"leg","stumble","skate","kick","trek"
"leg","step","mount","tread","slip"
"leg","wobble","walk","plod","inch"
"arm","braid","peel","grip","stir"
"leg","sprint","tiptoe","stamp","stomp"
"arm","tug","twine","stab","toss"
"leg","crawl","jump","stray","run"
"leg","wander","roll","flee","glide"
"leg","sneak","stroll","sway","march"
"arm","dig","brush","cut","lift"
"leg","prance","skip","traipse","flit"
"leg","bounce","pace","jog","climb"
