"type","word1","word2","word3","word4"
"arm","pinch","scrub","delve","knock"
"arm","cut","punch","brush","catch"
"leg","trudge","jump","slither","crawl"
"leg","skate","sneak","bounce","inch"
"arm","nip","grate","claw","clean"
"leg","wade","trek","glide","tiptoe"
"leg","ramble","walk","skip","leap"
"arm","clutch","shake","file","peel"
"leg","run","slide","roll","scuff"
"leg","tread","flit","stumble","stagger"
"arm","clap","click","toss","tug"
"leg","kneel","trip","wobble","dance"
"arm","snatch","push","lift","dig"
"arm","bind","stir","stab","seize"
"leg","mount","climb","stray","stride"
"leg","strut","plod","wander","stroll"
"arm","wipe","poke","hack","wash"
"leg","trot","traipse","creep","roam"
"arm","carve","chop","grip","rub"
"leg","march","stomp","rush","limp"
"arm","slap","whip","braid","dunk"
"arm","skim","twine","fold","switch"
"leg","stamp","prance","hike","sway"
"leg","step","slip","sprint","hop"
"leg","flee","jog","kick","pace"
"arm","scrape","pat","bash","pull"
"arm","wrap","squeeze","polish","grasp"
"arm","throw","grab","scoop","scratch"
