"type","word1","word2","word3","word4"
"arm","nip","peel","clutch","pull"
"arm","fold","grip","chop","squeeze"
"leg","stroll","climb","kick","slither"
"leg","roll","hike","tread","jump"
"leg","trot","flit","rush","pace"
"arm","clean","scrape","snatch","grate"
"leg","creep","slide","wobble","scuff"
"leg","skate","glide","plod","inch"
"arm","poke","throw","push","toss"
"arm","knock","grasp","whip","punch"
"arm","dig","scoop","carve","cut"
"leg","leap","stray","wander","strut"
"arm","clap","pinch","file","wrap"
"arm","wipe","scratch","claw","switch"
"leg","limp","slip","bounce","step"
"leg","stagger","flee","wade","trip"
"arm","stab","dunk","slap","grab"
"leg","stumble","tiptoe","trudge","ramble"
"arm","wash","stir","bind","rub"
"arm","scrub","shake","seize","bash"
"leg","sneak","kneel","roam","sprint"
"arm","click","catch","braid","pat"
"leg","skip","traipse","stride","jog"
"leg","prance","trek","march","dance"
"leg","stamp","run","mount","stomp"
"arm","lift","tug","skim","twine"
"arm","hack","polish","delve","brush"
"leg","sway","hop","crawl","walk"
