"type","word1","word2","word3","word4"
"leg","plod","stray","trip","step"
"leg","glide","slip","flit","tiptoe"
"arm","grab","grip","dunk","tug"
"leg","flee","scuff","hop","run"
"leg","trudge","traipse","leap","bounce"
"leg","skate","inch","jog","limp"
"arm","squeeze","lift","wash","pat"
"arm","slap","bind","pull","nip"
"leg","jump","wobble","march","sway"
"leg","roam","stumble","skip","strut"
"arm","whip","polish","wrap","braid"
"leg","hike","trek","kick","wade"
"arm","cut","clap","claw","scratch"
"leg","slither","roll","ramble","stroll"
"arm","scrub","brush","grasp","stir"
"arm","clean","throw","snatch","wipe"
"arm","rub","carve","punch","pinch"
"leg","prance","slide","climb","crawl"
"arm","toss","poke","grate","knock"
"leg","walk","stomp","stamp","stride"
"leg","rush","kneel","tread","pace"
"arm","scrape","catch","peel","stab"
"arm","skim","chop","hack","click"
"leg","sneak","sprint","stagger","mount"
"arm","fold","clutch","scoop","shake"
"arm","bash","delve","switch","dig"
"leg","trot","wander","dance","creep"
"arm","file","twine","seize","push"
