"type","word1","word2","word3","word4"
"arm","claw","scratch","stir","clap"
"arm","chop","scrape","fold","throw"
"leg","trudge","trip","skate","hop"
"leg","wander","slip","crawl","sneak"
"leg","stumble","skip","march","jump"
"arm","cut","stab","brush","squeeze"
"leg","run","tiptoe","slither","trot"
"arm","nip","skim","knock","file"
"arm","delve","punch","scoop","tug"
"leg","leap","scuff","strut","glide"
"leg","stomp","tread","wade","flit"
"arm","wipe","pat","polish","toss"
"arm","rub","click","clutch","twine"
"leg","stray","inch","roll","stagger"
"arm","dig","grate","grab","shake"
"leg","sprint","stroll","hike","stamp"
"arm","poke","switch","clean","hack"
"arm","grasp","lift","catch","scrub"
"arm","braid","wrap","wash","pull"
"leg","traipse","trek","plod","mount"
"arm","seize","push","peel","grip"
"leg","pace","jog","creep","rush"
"leg","stride","climb","walk","dance"
"leg","ramble","wobble","kneel","kick"
"arm","snatch","pinch","bind","carve"
"leg","roam","prance","sway","bounce"
"leg","step","limp","slide","flee"
"arm","bash","slap","whip","dunk"
