"type","word1","word2","word3","word4"
"leg","trek","kneel","limp","traipse"
"arm","tug","grip","cut","click"
"leg","skip","jog","glide","tread"
"arm","scratch","switch","push","pull"
"arm","bind","squeeze","grasp","throw"
"arm","dig","knock","stir","brush"
"leg","stroll","walk","stumble","skate"
"leg","sprint","kick","flit","slither"
"leg","slip","dance","creep","crawl"
"arm","poke","peel","toss","chop"
"arm","claw","polish","catch","shake"
"leg","slide","jump","trudge","trip"
"arm","rub","whip","fold","twine"
"arm","bash","scrub","clutch","scoop"
"leg","strut","inch","stagger","leap"
"leg","step","flee","wobble","trot"
"arm","pinch","clap","pat","snatch"
"leg","hike","bounce","stomp","ramble"
"arm","clean","stab","punch","file"
"leg","roll","wander","hop","climb"
"arm","carve","wrap","slap","grab"
"arm","wipe","scrape","nip","grate"
"leg","rush","march","sway","stamp"
"arm","wash","dunk","braid","lift"
"leg","pace","roam","sneak","prance"
"arm","delve","hack","skim","seize"
"leg","stray","tiptoe","plod","run"
"leg","scuff","mount","stride","wade"
