"type","word1","word2","word3","word4"
"leg","stride","traipse","sway","plod"
"leg","bounce","mount","roll","trot"
"arm","carve","nip","wrap","brush"
"arm","bash","poke","grab","switch"
"leg","stray","limp","run","kick"
"arm","hack","peel","fold","stir"
"arm","scoop","stab","clap","dig"
"leg","scuff","trek","march","stagger"
"arm","scrub","pat","lift","dunk"
"arm","claw","clean","twine","click"
"arm","pull","braid","catch","seize"
"leg","wade","stomp","wander","kneel"
"arm","polish","wipe","tug","whip"
"leg","leap","flit","slip","slither"
"arm","clutch","push","squeeze","scrape"
"arm","knock","wash","grate","punch"
"leg","ramble","rush","sneak","walk"
"arm","cut","snatch","grasp","bind"
"leg","dance","glide","slide","wobble"
"arm","chop","scratch","delve","shake"
"leg","step","prance","trip","strut"
"leg","pace","jump","skate","hop"
"arm","grip","throw","slap","skim"
"leg","stroll","flee","creep","stumble"
"leg","tiptoe","sprint","roam","climb"
"arm","toss","pinch","rub","file"
"leg","trudge","crawl","tread","jog"
"leg","inch","skip","stamp","hike"
