"type","word1","word2","word3","word4"
"leg","glide","bounce","trudge","jog"
"arm","chop","click","snatch","lift"
"arm","brush","stab","file","carve"
"leg","jump","wade","kneel","mount"
"leg","stride","skate","kick","stray"
"arm","pinch","tug","clean","hack"
"arm","clutch","scrub","dunk","claw"
"arm","delve","twine","toss","grasp"
"leg","prance","trip","tread","sneak"
"leg","walk","trot","plod","skip"
"arm","squeeze","skim","catch","push"
"arm","shake","bash","stir","slap"
"leg","sprint","scuff","step","inch"
"arm","throw","cut","wash","scrape"
"leg","leap","creep","stamp","wobble"
"leg","crawl","rush","sway","stroll"
"leg","ramble","dance","roam","stagger"
"arm","seize","whip","braid","scratch"
"arm","grate","polish","grab","pat"
"leg","trek","march","hop","slip"
"arm","dig","grip","fold","nip"
"arm","peel","knock","poke","wrap"
"leg","roll","wander","stumble","traipse"
"arm","punch","bind","pull","clap"
"leg","slide","pace","flit","hike"
"arm","scoop","switch","wipe","rub"
"leg","climb","stomp","flee","tiptoe"
"leg","strut","limp","slither","run"
