"type","word1","word2","word3","word4"
"arm","snatch","switch","twine","wipe"
"leg","stroll","stumble","stagger","run"
"leg","glide","dance","stamp","mount"
"arm","scrub","bash","nip","throw"
"leg","trudge","trek","trot","wade"
"leg","traipse","slither","roll","bounce"
"leg","kneel","scuff","wander","prance"
"arm","braid","clap","poke","click"
"leg","roam","slip","march","limp"
"arm","chop","peel","dunk","squeeze"
"leg","leap","sneak","trip","tiptoe"
"arm","scratch","grasp","pat","clutch"
"leg","ramble","stride","flit","sway"
"arm","rub","polish","bind","stab"
"arm","knock","tug","shake","seize"
"leg","jog","tread","creep","climb"
"leg","strut","slide","hop","sprint"
"leg","rush","inch","hike","pace"
"arm","claw","wash","pull","file"
"arm","hack","toss","scrape","dig"
"leg","step","wobble","stray","skip"
"arm","delve","punch","catch","whip"
"arm","grip","brush","push","skim"
"leg","plod","crawl","skate","flee"
"leg","jump","walk","kick","stomp"
"arm","cut","fold","scoop","slap"
"arm","wrap","pinch","carve","lift"
"arm","clean","stir","grate","grab"
