"type","word1","word2","word3","word4"
"leg","mount","climb","stagger","trip"
"arm","poke","whip","file","wipe"
"arm","snatch","scoop","brush","tug"
"leg","slide","hike","stray","trudge"
"arm","click","clutch","grab","hack"
"arm","throw","polish","scrape","lift"
"arm","dunk","wrap","peel","carve"
"leg","flit","inch","tiptoe","wade"
"leg","crawl","leap","roll","limp"
"leg","wander","jump","sprint","skate"
"arm","cut","bash","pat","braid"
"leg","bounce","hop","roam","skip"
"arm","switch","clean","scrub","knock"
"leg","pace","kneel","stride","march"
"leg","slip","stomp","slither","flee"
"leg","walk","step","sneak","run"
"arm","claw","nip","delve","squeeze"
"arm","clap","toss","twine","chop"
"leg","scuff","kick","trot","stumble"
"arm","catch","bind","dig","rub"
"leg","sway","glide","rush","traipse"
"leg","ramble","stroll","strut","prance"
"leg","wobble","stamp","plod","creep"
"arm","stab","stir","punch","grasp"
"leg","trek","jog","dance","tread"
"arm","skim","seize","scratch","push"
"arm","fold","slap","pull","grate"
"arm","pinch","grip","wash","shake"
