"type","word1","word2","word3","word4"
"leg","stomp","sprint","tiptoe","pace"
"leg","slither","stagger","limp","slip"
"leg","trudge","kick","wobble","trek"
"arm","bind","punch","slap","squeeze"
"arm","pull","dig","tug","snatch"
"arm","peel","throw","wipe","clean"
"leg","jump","rush","stamp","trip"
"leg","stray","flit","crawl","wade"
"arm","scrub","clap","claw","grab"
"arm","grip","knock","file","toss"
"arm","scratch","polish","grasp","nip"
"leg","climb","skate","slide","stroll"
"arm","pinch","clutch","braid","lift"
"leg","strut","trot","creep","sneak"
"leg","step","wander","mount","leap"
"arm","switch","hack","skim","rub"
"arm","push","chop","catch","grate"
"leg","jog","roam","plod","bounce"
"leg","stumble","traipse","skip","walk"
"leg","dance","run","hop","march"
"arm","wash","carve","pat","scrape"
"arm","wrap","stab","fold","twine"
"leg","prance","stride","flee","roll"
"arm","click","bash","poke","dunk"
"leg","sway","hike","ramble","inch"
"arm","delve","scoop","seize","shake"
"leg","tread","scuff","kneel","glide"
"arm","brush","cut","stir","whip"
