"type","word1","word2","word3","word4"
"leg","flee","kneel","stray","glide"
"leg","bounce","inch","plod","sprint"
"arm","claw","grate","slap","clap"
"leg","strut","march","limp","stride"
"leg","hop","ramble","kick","dance"
"leg","sway","jump","sneak","wobble"
"arm","brush","clean","braid","toss"
"arm","pull","pinch","squeeze","twine"
"arm","file","dig","lift","snatch"
"leg","flit","leap","rush","roll"
"arm","throw","dunk","skim","scrub"
"arm","whip","poke","chop","scoop"
"arm","shake","switch","click","grab"
"leg","traipse","slip","roam","hike"
"arm","catch","wash","grasp","stab"
"arm","scratch","pat","punch","peel"
"leg","walk","run","wander","wade"
"leg","stumble","mount","tiptoe","prance"
"leg","pace","tread","jog","stomp"
"arm","seize","bash","wipe","fold"
"leg","trudge","stagger","stamp","step"
"leg","trot","slide","trip","skip"
"arm","wrap","carve","cut","clutch"
"arm","knock","stir","push","nip"
"leg","slither","trek","scuff","climb"
"arm","tug","bind","polish","grip"
"arm","scrape","rub","hack","delve"
"leg","creep","skate","stroll","crawl"
