"type","word1","word2","word3","word4"
"arm","peel","cut","whip","poke"
"leg","roam","slither","skip","pace"
"arm","pull","clap","grate","file"
"leg","scuff","bounce","climb","prance"
"arm","wrap","braid","switch","delve"
"leg","jog","rush","slip","trek"
"leg","skate","mount","stumble","wander"
"leg","sprint","tiptoe","hike","plod"
"arm","wipe","skim","knock","punch"
"leg","inch","strut","hop","tread"
"arm","nip","pat","slap","dig"
"leg","wobble","wade","trip","crawl"
"arm","brush","clutch","carve","pinch"
"leg","jump","stroll","run","sway"
"arm","scrub","grip","grab","fold"
"leg","step","ramble","limp","sneak"
"arm","hack","push","dunk","bash"
"arm","lift","clean","click","scoop"
"leg","stomp","stamp","walk","trot"
"arm","catch","wash","tug","scrape"
"arm","scratch","shake","bind","polish"
"arm","squeeze","stir","stab","chop"
"leg","trudge","traipse","flee","slide"
"leg","roll","march","glide","stagger"
"arm","throw","claw","snatch","seize"
"leg","kick","dance","leap","stride"
"leg","stray","kneel","creep","flit"
"arm","rub","toss","grasp","twine"
