"type","word1","word2","word3","word4"
"arm","shake","punch","pinch","polish"
"arm","seize","lift","knock","rub"
"leg","step","sprint","hop","wade"
"leg","prance","sneak","plod","flee"
"leg","trudge","limp","walk","stumble"
"arm","scrub","pull","claw","wash"
"arm","scratch","scoop","throw","nip"
"leg","stray","ramble","inch","march"
"leg","tiptoe","strut","tread","stomp"
"arm","scrape","dig","hack","poke"
"leg","kneel","roll","stride","roam"
"leg","trip","glide","creep","jog"
"arm","braid","skim","tug","fold"
"arm","toss","whip","chop","wipe"
"leg","run","hike","climb","stamp"
"arm","grip","clap","grab","grate"
"arm","click","switch","squeeze","cut"
"leg","stroll","rush","flit","slither"
"arm","stir","clutch","bash","stab"
"leg","wander","slip","trek","kick"
"arm","clean","brush","pat","carve"
"leg","leap","skate","slide","stagger"
"arm","grasp","wrap","bind","peel"
"arm","dunk","catch","twine","push"
"leg","sway","wobble","scuff","dance"
"leg","pace","mount","bounce","traipse"
"arm","delve","snatch","file","slap"
"leg","skip","jump","crawl","trot"
