"type","word1","word2","word3","word4"
"arm","grasp","dig","wipe","bash"
"leg","dance","roll","scuff","hike"
"leg","trek","bounce","run","climb"
"leg","limp","flit","flee","stride"
"arm","claw","file","pinch","wash"
"leg","stamp","prance","kneel","creep"
"arm","lift","shake","scrape","polish"
"leg","wobble","kick","slip","slide"
"arm","scoop","brush","push","chop"
"arm","braid","clap","cut","stir"
"arm","scratch","clutch","dunk","delve"
"leg","sneak","roam","inch","pace"
"leg","trip","traipse","hop","slither"
"leg","plod","stumble","step","stray"
"arm","nip","carve","whip","squeeze"
"arm","slap","punch","switch","poke"
"leg","tread","stomp","stroll","wander"
"arm","grate","twine","seize","grab"
"arm","tug","wrap","snatch","skim"
"leg","strut","sway","trot","tiptoe"
"arm","knock","toss","scrub","peel"
"arm","stab","pat","click","throw"
"leg","rush","jog","crawl","leap"
"leg","glide","ramble","stagger","trudge"
"leg","walk","sprint","skate","march"
"arm","hack","rub","fold","pull"
"arm","grip","clean","bind","catch"
"leg","skip","jump","wade","mount"
