"type","word1","word2","word3","word4"
"arm","brush","click","punch","hack"
"leg","strut","hop","stomp","trek"
"leg","stroll","kneel","sneak","pace"
"leg","dance","jog","kick","scuff"
"arm","stir","scoop","wipe","carve"
"leg","mount","trip","tiptoe","slide"
"leg","march","stumble","roll","climb"
"arm","dig","twine","shake","knock"
"leg","plod","trot","tread","walk"
"arm","throw","wash","chop","grip"
"leg","traipse","wobble","stride","crawl"
"arm","scrub","bind","poke","delve"
"leg","stagger","inch","bounce","leap"
"arm","toss","grab","clutch","claw"
"leg","slither","glide","trudge","stray"
"arm","scrape","nip","pat","switch"
"leg","sway","stamp","jump","wander"
"leg","roam","flee","hike","run"
"arm","push","bash","whip","clap"
"arm","seize","lift","stab","tug"
"arm","fold","scratch","slap","skim"
"leg","limp","skate","rush","creep"
"arm","snatch","grate","braid","squeeze"
"arm","peel","rub","file","cut"
"leg","skip","wade","prance","slip"
"arm","polish","wrap","catch","pull"
"leg","sprint","ramble","step","flit"
"arm","pinch","clean","dunk","grasp"
