"type","word1","word2","word3","word4"
"leg","crawl","flit","hop","trek"
"arm","twine","cut","grasp","poke"
"arm","toss","dig","clap","throw"
"arm","wipe","squeeze","click","seize"
"leg","inch","slip","hike","sway"
"leg","sprint","kneel","scuff","tread"
"arm","grab","stir","pinch","push"
"leg","stroll","limp","run","leap"
"leg","dance","flee","mount","climb"
"leg","ramble","bounce","trot","sneak"
"arm","snatch","bind","punch","stab"
"arm","hack","scrub","file","whip"
"leg","roll","wobble","jog","wade"
"leg","pace","prance","traipse","kick"
"arm","brush","grip","clutch","knock"
"leg","roam","stagger","trudge","stomp"
"leg","creep","strut","tiptoe","stumble"
"leg","slither","rush","wander","skate"
"arm","wrap","switch","peel","carve"
"arm","scoop","dunk","chop","bash"
"leg","stride","march","slide","plod"
"arm","catch","delve","pat","lift"
"arm","wash","claw","scrape","shake"
"arm","skim","pull","grate","scratch"
"leg","step","stray","walk","skip"
"arm","slap","rub","clean","fold"
"arm","tug","nip","polish","braid"
"leg","glide","trip","jump","stamp"
