"type","word1","word2","word3","word4"
"leg","creep","sway","glide","hike"
"leg","traipse","stray","jog","plod"
"arm","hack","toss","tug","catch"
"leg","climb","rush","stride","stomp"
"arm","push","stab","chop","wrap"
"leg","strut","trot","step","prance"
"arm","brush","nip","pull","punch"
"arm","knock","snatch","clean","twine"
"arm","grasp","squeeze","grip","delve"
"leg","scuff","tiptoe","stamp","stroll"
"arm","peel","fold","scratch","lift"
"arm","slap","dig","clap","skim"
"leg","dance","pace","inch","sneak"
"leg","bounce","skate","crawl","trip"
"arm","clutch","pinch","bash","pat"
"leg","slip","flee","stumble","trudge"
"leg","skip","flit","mount","hop"
"arm","bind","wipe","scrub","rub"
"leg","limp","jump","march","kick"
"leg","walk","wander","stagger","roll"
"arm","stir","seize","file","throw"
"leg","ramble","wobble","run","slither"
"arm","polish","claw","shake","switch"
"leg","kneel","slide","roam","tread"
"arm","carve","dunk","wash","braid"
"arm","click","scrape","grab","scoop"
"arm","whip","cut","grate","poke"
"leg","sprint","wade","trek","leap"
